"stp20_nhs_code","date","year","month","completed","incomplete","new"
"QXU",2024-04-01,2024,"Apr",30181,180051,35664
"QYG",2024-04-01,2024,"Apr",76743,460970,92360
"QE1",2024-05-01,2024,"May",45551,258122,54665
"QF7",2024-05-01,2024,"May",50172,265493,58792
"QGH",2024-05-01,2024,"May",15726,115527,19812
"QH8",2024-05-01,2024,"May",29353,200771,48206
"QHG",2024-05-01,2024,"May",18530,161230,26034
"QHL",2024-05-01,2024,"May",53695,294706,60834
"QHM",2024-05-01,2024,"May",107904,474671,120315
"QJ2",2024-05-01,2024,"May",25586,162411,30396
"QJG",2024-05-01,2024,"May",22511,152244,28024
"QJK",2024-05-01,2024,"May",38600,204730,44197
"QJM",2024-05-01,2024,"May",12049,82318,14626
"QK1",2024-05-01,2024,"May",23873,128584,23171
"QKK",2024-05-01,2024,"May",55194,363797,68240
"QKS",2024-05-01,2024,"May",45104,253834,50973
"QM7",2024-05-01,2024,"May",27495,168692,32653
"QMF",2024-05-01,2024,"May",41793,272566,54369
"QMJ",2024-05-01,2024,"May",54300,314470,68608
"QMM",2024-05-01,2024,"May",24598,173338,31236
"QNC",2024-05-01,2024,"May",21195,106413,23481
"QNQ",2024-05-01,2024,"May",13787,100069,14118
"QNX",2024-05-01,2024,"May",49114,295034,51159
"QOC",2024-05-01,2024,"May",13339,102473,15591
"QOP",2024-05-01,2024,"May",90584,595663,100385
"QOQ",2024-05-01,2024,"May",47318,236445,52494
"QOX",2024-05-01,2024,"May",24554,134442,28056
"QPM",2024-05-01,2024,"May",16055,92980,20674
"QR1",2024-05-01,2024,"May",12244,84604,17505
"QRL",2024-05-01,2024,"May",51361,245670,53722
"QRV",2024-05-01,2024,"May",57184,337147,64764
"QSL",2024-05-01,2024,"May",12295,72243,15853
"QT1",2024-05-01,2024,"May",27315,154342,29298
"QT6",2024-05-01,2024,"May",12973,58929,15481
"QU9",2024-05-01,2024,"May",32593,206406,42763
"QUA",2024-05-01,2024,"May",33762,198607,39826
"QUE",2024-05-01,2024,"May",29832,183820,33225
"QUY",2024-05-01,2024,"May",28785,143047,31755
"QVV",2024-05-01,2024,"May",17481,112383,23949
"QWE",2024-05-01,2024,"May",41457,217992,49745
"QWO",2024-05-01,2024,"May",63853,299987,75370
"QWU",2024-05-01,2024,"May",21889,144410,26240
"QXU",2024-05-01,2024,"May",30725,179393,36961
"QYG",2024-05-01,2024,"May",79621,463365,93077
"QE1",2024-06-01,2024,"Jun",43941,256187,51426
"QF7",2024-06-01,2024,"Jun",48798,265145,55322
"QGH",2024-06-01,2024,"Jun",16050,116102,18074
"QH8",2024-06-01,2024,"Jun",27800,203385,45969
"QHG",2024-06-01,2024,"Jun",18605,161188,26716
"QHL",2024-06-01,2024,"Jun",52344,291037,55523
"QHM",2024-06-01,2024,"Jun",102256,473037,112946
"QJ2",2024-06-01,2024,"Jun",25247,164539,28367
"QJG",2024-06-01,2024,"Jun",21493,153161,26947
"QJK",2024-06-01,2024,"Jun",36918,205029,41809
"QJM",2024-06-01,2024,"Jun",11439,82856,13227
"QK1",2024-06-01,2024,"Jun",22547,130442,23608
"QKK",2024-06-01,2024,"Jun",52498,371924,64443
"QKS",2024-06-01,2024,"Jun",42559,253482,46523
"QM7",2024-06-01,2024,"Jun",26399,169922,31183
"QMF",2024-06-01,2024,"Jun",39526,275045,52325
"QMJ",2024-06-01,2024,"Jun",52466,316865,65425
"QMM",2024-06-01,2024,"Jun",23349,174158,29201
"QNC",2024-06-01,2024,"Jun",20524,104693,22043
"QNQ",2024-06-01,2024,"Jun",13657,101897,15272
"QNX",2024-06-01,2024,"Jun",50854,292611,47912
"QOC",2024-06-01,2024,"Jun",13911,106268,12974
"QOP",2024-06-01,2024,"Jun",86953,594387,95099
"QOQ",2024-06-01,2024,"Jun",45978,237638,50644
"QOX",2024-06-01,2024,"Jun",22929,135943,25923
"QPM",2024-06-01,2024,"Jun",14846,91327,18266
"QR1",2024-06-01,2024,"Jun",11794,88086,19100
"QRL",2024-06-01,2024,"Jun",47686,246128,50102
"QRV",2024-06-01,2024,"Jun",54564,339320,62095
"QSL",2024-06-01,2024,"Jun",12174,75421,14542
"QT1",2024-06-01,2024,"Jun",26317,153894,27899
"QT6",2024-06-01,2024,"Jun",12622,58322,14254
"QU9",2024-06-01,2024,"Jun",32188,207538,41239
"QUA",2024-06-01,2024,"Jun",33424,197385,37304
"QUE",2024-06-01,2024,"Jun",30037,181960,32315
"QUY",2024-06-01,2024,"Jun",28244,143460,31478
"QVV",2024-06-01,2024,"Jun",17650,112042,23043
"QWE",2024-06-01,2024,"Jun",39630,218954,46259
"QWO",2024-06-01,2024,"Jun",59096,299538,68304
"QWU",2024-06-01,2024,"Jun",16683,149046,25587
"QXU",2024-06-01,2024,"Jun",29577,177927,34511
"QYG",2024-06-01,2024,"Jun",73918,462897,87374
"QE1",2024-07-01,2024,"Jul",47851,257865,57142
"QF7",2024-07-01,2024,"Jul",52837,265019,61559
"QGH",2024-07-01,2024,"Jul",18382,114785,20418
"QH8",2024-07-01,2024,"Jul",30921,197580,48389
"QHG",2024-07-01,2024,"Jul",18985,161807,28111
"QHL",2024-07-01,2024,"Jul",59020,288442,62241
"QHM",2024-07-01,2024,"Jul",114594,471258,125405
"QJ2",2024-07-01,2024,"Jul",26825,166951,31895
"QJG",2024-07-01,2024,"Jul",24005,151971,29293
"QJK",2024-07-01,2024,"Jul",41941,204561,46998
"QJM",2024-07-01,2024,"Jul",12605,83516,14945
"QK1",2024-07-01,2024,"Jul",23746,131354,23821
"QKK",2024-07-01,2024,"Jul",59542,370395,68383
"QKS",2024-07-01,2024,"Jul",47059,254462,52345
"QM7",2024-07-01,2024,"Jul",29004,172109,35215
"QMF",2024-07-01,2024,"Jul",43970,275434,58301
"QMJ",2024-07-01,2024,"Jul",59425,314643,71216
"QMM",2024-07-01,2024,"Jul",26526,173983,32188
"QNC",2024-07-01,2024,"Jul",22182,102682,24306
"QNQ",2024-07-01,2024,"Jul",14577,102846,17236
"QNX",2024-07-01,2024,"Jul",53737,291954,52363
"QOC",2024-07-01,2024,"Jul",15677,110080,15395
"QOP",2024-07-01,2024,"Jul",96215,596736,104846
"QOQ",2024-07-01,2024,"Jul",49170,237697,54407
"QOX",2024-07-01,2024,"Jul",24686,138506,29308
"QPM",2024-07-01,2024,"Jul",16382,90670,20486
"QR1",2024-07-01,2024,"Jul",13087,88319,20895
"QRL",2024-07-01,2024,"Jul",53645,245794,55893
"QRV",2024-07-01,2024,"Jul",60637,337253,66545
"QSL",2024-07-01,2024,"Jul",12991,75556,16069
"QT1",2024-07-01,2024,"Jul",28437,156010,32053
"QT6",2024-07-01,2024,"Jul",13869,57825,16088
"QU9",2024-07-01,2024,"Jul",34236,207361,44562
"QUA",2024-07-01,2024,"Jul",34196,196157,39668
"QUE",2024-07-01,2024,"Jul",32562,181664,35838
"QUY",2024-07-01,2024,"Jul",31461,142300,35102
"QVV",2024-07-01,2024,"Jul",19448,113500,26551
"QWE",2024-07-01,2024,"Jul",43176,219195,49196
"QWO",2024-07-01,2024,"Jul",65599,296113,74197
"QWU",2024-07-01,2024,"Jul",19061,153274,29524
"QXU",2024-07-01,2024,"Jul",30152,178081,37822
"QYG",2024-07-01,2024,"Jul",81553,464452,95430
"QE1",2024-08-01,2024,"Aug",42390,255190,51105
"QF7",2024-08-01,2024,"Aug",47239,267035,56095
"QGH",2024-08-01,2024,"Aug",16498,114982,18791
"QH8",2024-08-01,2024,"Aug",26199,202780,43889
"QHG",2024-08-01,2024,"Aug",18897,156521,24714
"QHL",2024-08-01,2024,"Aug",50250,286697,54198
"QHM",2024-08-01,2024,"Aug",98463,469260,110495
"QJ2",2024-08-01,2024,"Aug",24155,166428,28657
"QJG",2024-08-01,2024,"Aug",21325,152366,26206
"QJK",2024-08-01,2024,"Aug",36813,202739,41337
"QJM",2024-08-01,2024,"Aug",11110,83705,12720
"QK1",2024-08-01,2024,"Aug",22513,132153,21725
"QKK",2024-08-01,2024,"Aug",49722,370908,59047
"QKS",2024-08-01,2024,"Aug",40261,256346,48645
"QM7",2024-08-01,2024,"Aug",25610,167920,29954
"QMF",2024-08-01,2024,"Aug",38875,277073,50399
"QMJ",2024-08-01,2024,"Aug",51150,318240,63872
"QMM",2024-08-01,2024,"Aug",23455,175543,28360
"QNC",2024-08-01,2024,"Aug",19755,99888,20689
"QNQ",2024-08-01,2024,"Aug",13361,101812,14644
"QNX",2024-08-01,2024,"Aug",46951,288836,45963
"QOC",2024-08-01,2024,"Aug",14480,111627,14203
"QOP",2024-08-01,2024,"Aug",84773,597449,93528
"QOQ",2024-08-01,2024,"Aug",42691,236085,47431
"QOX",2024-08-01,2024,"Aug",22028,141294,25278
"QPM",2024-08-01,2024,"Aug",14376,91852,19385
"QR1",2024-08-01,2024,"Aug",11629,88020,18593
"QRL",2024-08-01,2024,"Aug",46309,246936,49384
"QRV",2024-08-01,2024,"Aug",51976,335322,56634
"QSL",2024-08-01,2024,"Aug",12298,76076,14858
"QT1",2024-08-01,2024,"Aug",24388,155081,27272
"QT6",2024-08-01,2024,"Aug",11690,58251,14357
"QU9",2024-08-01,2024,"Aug",30192,208243,40166
"QUA",2024-08-01,2024,"Aug",30251,197300,35366
"QUE",2024-08-01,2024,"Aug",30488,179570,31027
"QUY",2024-08-01,2024,"Aug",28034,141623,30839
"QVV",2024-08-01,2024,"Aug",17508,112822,22810
"QWE",2024-08-01,2024,"Aug",37181,220940,44395
"QWO",2024-08-01,2024,"Aug",57834,301314,67680
"QWU",2024-08-01,2024,"Aug",17666,156063,26379
"QXU",2024-08-01,2024,"Aug",26883,178189,35138
"QYG",2024-08-01,2024,"Aug",71498,466850,85689
"QE1",2024-09-01,2024,"Sep",45759,254834,53888
"QF7",2024-09-01,2024,"Sep",49966,265382,58544
"QGH",2024-09-01,2024,"Sep",18212,113539,19186
"QH8",2024-09-01,2024,"Sep",28728,198759,43482
"QHG",2024-09-01,2024,"Sep",17691,159990,24610
"QHL",2024-09-01,2024,"Sep",54705,284476,57693
"QHM",2024-09-01,2024,"Sep",104299,463106,116094
"QJ2",2024-09-01,2024,"Sep",24533,165085,27863
"QJG",2024-09-01,2024,"Sep",22726,151447,27075
"QJK",2024-09-01,2024,"Sep",39736,201336,43967
"QJM",2024-09-01,2024,"Sep",12229,83603,13202
"QK1",2024-09-01,2024,"Sep",24374,130426,22657
"QKK",2024-09-01,2024,"Sep",54557,360164,61220
"QKS",2024-09-01,2024,"Sep",44986,254624,47899
"QM7",2024-09-01,2024,"Sep",27697,164889,30553
"QMF",2024-09-01,2024,"Sep",42868,272991,53104
"QMJ",2024-09-01,2024,"Sep",55579,320464,67431
"QMM",2024-09-01,2024,"Sep",25409,171484,29586
"QNC",2024-09-01,2024,"Sep",20984,99552,22390
"QNQ",2024-09-01,2024,"Sep",15557,101248,16186
"QNX",2024-09-01,2024,"Sep",50474,282219,46745
"QOC",2024-09-01,2024,"Sep",16170,107733,12589
"QOP",2024-09-01,2024,"Sep",92824,591425,98675
"QOQ",2024-09-01,2024,"Sep",45477,235760,49182
"QOX",2024-09-01,2024,"Sep",23553,139647,25607
"QPM",2024-09-01,2024,"Sep",15551,90671,19255
"QR1",2024-09-01,2024,"Sep",13025,88300,19582
"QRL",2024-09-01,2024,"Sep",49506,244526,51245
"QRV",2024-09-01,2024,"Sep",58498,328165,60537
"QSL",2024-09-01,2024,"Sep",13069,76582,15306
"QT1",2024-09-01,2024,"Sep",27098,155152,29019
"QT6",2024-09-01,2024,"Sep",13239,57885,14628
"QU9",2024-09-01,2024,"Sep",32270,210225,42392
"QUA",2024-09-01,2024,"Sep",33594,197032,36996
"QUE",2024-09-01,2024,"Sep",31020,181017,34004
"QUY",2024-09-01,2024,"Sep",28777,139597,32100
"QVV",2024-09-01,2024,"Sep",18091,110785,23205
"QWE",2024-09-01,2024,"Sep",41629,218347,45821
"QWO",2024-09-01,2024,"Sep",61742,299111,70138
"QWU",2024-09-01,2024,"Sep",18985,154778,26083
"QXU",2024-09-01,2024,"Sep",27797,177242,36425
"QYG",2024-09-01,2024,"Sep",78844,463329,86740
"QE1",2024-10-01,2024,"Oct",50132,255928,64118
"QF7",2024-10-01,2024,"Oct",55352,265654,64826
"QGH",2024-10-01,2024,"Oct",20116,112472,21449
"QH8",2024-10-01,2024,"Oct",29337,195429,45994
"QHG",2024-10-01,2024,"Oct",17695,156374,26471
"QHL",2024-10-01,2024,"Oct",60443,280117,63043
"QHM",2024-10-01,2024,"Oct",113909,460836,126545
"QJ2",2024-10-01,2024,"Oct",26577,163627,32621
"QJG",2024-10-01,2024,"Oct",23981,152666,29676
"QJK",2024-10-01,2024,"Oct",43838,200893,48578
"QJM",2024-10-01,2024,"Oct",14256,83796,15805
"QK1",2024-10-01,2024,"Oct",25628,130825,24628
"QKK",2024-10-01,2024,"Oct",61874,353211,68229
"QKS",2024-10-01,2024,"Oct",48649,253180,52689
"QM7",2024-10-01,2024,"Oct",29803,163559,33527
"QMF",2024-10-01,2024,"Oct",47774,272090,58081
"QMJ",2024-10-01,2024,"Oct",61747,324090,75184
"QMM",2024-10-01,2024,"Oct",26374,169709,32860
"QNC",2024-10-01,2024,"Oct",23259,99316,24620
"QNQ",2024-10-01,2024,"Oct",16132,101260,17407
"QNX",2024-10-01,2024,"Oct",56327,275453,52254
"QOC",2024-10-01,2024,"Oct",26341,107599,23897
"QOP",2024-10-01,2024,"Oct",99426,598090,107915
"QOQ",2024-10-01,2024,"Oct",52332,240283,56676
"QOX",2024-10-01,2024,"Oct",26833,139839,30481
"QPM",2024-10-01,2024,"Oct",16898,89692,20433
"QR1",2024-10-01,2024,"Oct",13426,88890,21646
"QRL",2024-10-01,2024,"Oct",54905,246278,58799
"QRV",2024-10-01,2024,"Oct",63750,320749,66978
"QSL",2024-10-01,2024,"Oct",14335,77595,16968
"QT1",2024-10-01,2024,"Oct",29486,154476,31823
"QT6",2024-10-01,2024,"Oct",14132,57799,16710
"QU9",2024-10-01,2024,"Oct",36870,208893,49000
"QUA",2024-10-01,2024,"Oct",36849,196229,40400
"QUE",2024-10-01,2024,"Oct",33909,180826,36574
"QUY",2024-10-01,2024,"Oct",31162,138360,35357
"QVV",2024-10-01,2024,"Oct",20155,111219,26928
"QWE",2024-10-01,2024,"Oct",43677,221653,51005
"QWO",2024-10-01,2024,"Oct",68122,297810,76362
"QWU",2024-10-01,2024,"Oct",21247,158825,29470
"QXU",2024-10-01,2024,"Oct",30097,178708,40587
"QYG",2024-10-01,2024,"Oct",87151,460710,97178
"QE1",2024-11-01,2024,"Nov",46795,255178,57223
"QF7",2024-11-01,2024,"Nov",51492,265314,57994
"QGH",2024-11-01,2024,"Nov",18229,109706,18250
"QH8",2024-11-01,2024,"Nov",28294,193991,46334
"QHG",2024-11-01,2024,"Nov",16994,154760,25260
"QHL",2024-11-01,2024,"Nov",55298,278504,59033
"QHM",2024-11-01,2024,"Nov",105625,456753,114826
"QJ2",2024-11-01,2024,"Nov",25451,166048,29389
"QJG",2024-11-01,2024,"Nov",22503,152619,27430
"QJK",2024-11-01,2024,"Nov",41674,197511,43178
"QJM",2024-11-01,2024,"Nov",13232,82765,13984
"QK1",2024-11-01,2024,"Nov",23616,131433,22616
"QKK",2024-11-01,2024,"Nov",59158,343289,64713
"QKS",2024-11-01,2024,"Nov",46652,250387,48980
"QM7",2024-11-01,2024,"Nov",25410,168144,29841
"QMF",2024-11-01,2024,"Nov",45805,268932,53938
"QMJ",2024-11-01,2024,"Nov",58390,326407,70100
"QMM",2024-11-01,2024,"Nov",25593,167702,30904
"QNC",2024-11-01,2024,"Nov",21768,99142,22561
"QNQ",2024-11-01,2024,"Nov",15733,99358,15443
"QNX",2024-11-01,2024,"Nov",51943,274789,48093
"QOC",2024-11-01,2024,"Nov",16672,106461,14860
"QOP",2024-11-01,2024,"Nov",91605,597566,100092
"QOQ",2024-11-01,2024,"Nov",46833,232404,48913
"QOX",2024-11-01,2024,"Nov",24937,138603,28017
"QPM",2024-11-01,2024,"Nov",15745,88492,18625
"QR1",2024-11-01,2024,"Nov",12872,90835,20842
"QRL",2024-11-01,2024,"Nov",52212,244534,52845
"QRV",2024-11-01,2024,"Nov",60260,314625,60462
"QSL",2024-11-01,2024,"Nov",13761,78685,16278
"QT1",2024-11-01,2024,"Nov",28684,153186,29390
"QT6",2024-11-01,2024,"Nov",13205,56902,15274
"QU9",2024-11-01,2024,"Nov",34629,210089,44375
"QUA",2024-11-01,2024,"Nov",34365,193661,36728
"QUE",2024-11-01,2024,"Nov",32837,177984,33834
"QUY",2024-11-01,2024,"Nov",29611,138316,33167
"QVV",2024-11-01,2024,"Nov",18221,110676,24143
"QWE",2024-11-01,2024,"Nov",41724,224728,46298
"QWO",2024-11-01,2024,"Nov",64846,294475,70006
"QWU",2024-11-01,2024,"Nov",20097,158767,26855
"QXU",2024-11-01,2024,"Nov",29693,176683,37294
"QYG",2024-11-01,2024,"Nov",79579,458313,90787
"QE1",2024-12-01,2024,"Dec",38089,255297,52147
"QF7",2024-12-01,2024,"Dec",45209,265287,53560
"QGH",2024-12-01,2024,"Dec",16123,108377,16581
"QH8",2024-12-01,2024,"Dec",22139,195171,39919
"QHG",2024-12-01,2024,"Dec",14717,154734,23191
"QHL",2024-12-01,2024,"Dec",47922,279908,51345
"QHM",2024-12-01,2024,"Dec",91176,458029,102424
"QJ2",2024-12-01,2024,"Dec",22004,166308,25395
"QJG",2024-12-01,2024,"Dec",20643,152401,24577
"QJK",2024-12-01,2024,"Dec",36038,198298,39237
"QJM",2024-12-01,2024,"Dec",11172,82798,12812
"QK1",2024-12-01,2024,"Dec",19918,131955,18844
"QKK",2024-12-01,2024,"Dec",50558,340219,58301
"QKS",2024-12-01,2024,"Dec",42193,248477,44601
"QM7",2024-12-01,2024,"Dec",24432,167519,27608
"QMF",2024-12-01,2024,"Dec",38386,269339,48331
"QMJ",2024-12-01,2024,"Dec",49512,329217,61352
"QMM",2024-12-01,2024,"Dec",21721,167911,27100
"QNC",2024-12-01,2024,"Dec",18355,100046,20098
"QNQ",2024-12-01,2024,"Dec",13342,98797,14180
"QNX",2024-12-01,2024,"Dec",40460,265158,38098
"QOC",2024-12-01,2024,"Dec",13416,102591,12259
"QOP",2024-12-01,2024,"Dec",81120,590221,91023
"QOQ",2024-12-01,2024,"Dec",40269,232377,43824
"QOX",2024-12-01,2024,"Dec",21660,140339,25415
"QPM",2024-12-01,2024,"Dec",13182,88373,16757
"QR1",2024-12-01,2024,"Dec",11252,90130,17879
"QRL",2024-12-01,2024,"Dec",46499,243712,47490
"QRV",2024-12-01,2024,"Dec",50411,312837,54232
"QSL",2024-12-01,2024,"Dec",11337,79758,14535
"QT1",2024-12-01,2024,"Dec",23572,157734,27638
"QT6",2024-12-01,2024,"Dec",11252,55914,12703
"QU9",2024-12-01,2024,"Dec",29849,211070,39338
"QUA",2024-12-01,2024,"Dec",29430,192588,32929
"QUE",2024-12-01,2024,"Dec",27351,179425,30185
"QUY",2024-12-01,2024,"Dec",25810,137991,28363
"QVV",2024-12-01,2024,"Dec",16927,112331,21868
"QWE",2024-12-01,2024,"Dec",34695,227035,40097
"QWO",2024-12-01,2024,"Dec",55651,292676,61918
"QWU",2024-12-01,2024,"Dec",17203,157876,23207
"QXU",2024-12-01,2024,"Dec",26544,181991,35310
"QYG",2024-12-01,2024,"Dec",67891,454356,77677
"QE1",2025-01-01,2025,"Jan",44409,254550,61287
"QF7",2025-01-01,2025,"Jan",53760,263262,60237
"QGH",2025-01-01,2025,"Jan",19155,106112,19873
"QH8",2025-01-01,2025,"Jan",27286,198589,45485
"QHG",2025-01-01,2025,"Jan",15500,153946,25824
"QHL",2025-01-01,2025,"Jan",57499,271471,57935
"QHM",2025-01-01,2025,"Jan",110007,456559,123371
"QJ2",2025-01-01,2025,"Jan",25278,168528,30383
"QJG",2025-01-01,2025,"Jan",24600,151301,29289
"QJK",2025-01-01,2025,"Jan",43782,198500,47234
"QJM",2025-01-01,2025,"Jan",12503,84452,15320
"QK1",2025-01-01,2025,"Jan",23882,130460,22198
"QKK",2025-01-01,2025,"Jan",60250,336819,68084
"QKS",2025-01-01,2025,"Jan",50475,245728,52709
"QM7",2025-01-01,2025,"Jan",27848,180826,35587
"QMF",2025-01-01,2025,"Jan",45638,268673,56685
"QMJ",2025-01-01,2025,"Jan",60867,329592,71525
"QMM",2025-01-01,2025,"Jan",25261,166781,31571
"QNC",2025-01-01,2025,"Jan",21158,99379,23546
"QNQ",2025-01-01,2025,"Jan",16938,96014,16381
"QNX",2025-01-01,2025,"Jan",49559,260492,47453
"QOC",2025-01-01,2025,"Jan",17286,99545,14417
"QOP",2025-01-01,2025,"Jan",93455,587392,105678
"QOQ",2025-01-01,2025,"Jan",50337,236400,53480
"QOX",2025-01-01,2025,"Jan",25338,141218,29487
"QPM",2025-01-01,2025,"Jan",15659,88692,20410
"QR1",2025-01-01,2025,"Jan",14349,88557,21282
"QRL",2025-01-01,2025,"Jan",54295,241505,55673
"QRV",2025-01-01,2025,"Jan",60069,317568,62592
"QSL",2025-01-01,2025,"Jan",14957,78513,16608
"QT1",2025-01-01,2025,"Jan",27410,151437,30067
"QT6",2025-01-01,2025,"Jan",13006,55060,14599
"QU9",2025-01-01,2025,"Jan",34489,214103,45107
"QUA",2025-01-01,2025,"Jan",35723,190772,38359
"QUE",2025-01-01,2025,"Jan",33129,179564,35505
"QUY",2025-01-01,2025,"Jan",30513,138638,34078
"QVV",2025-01-01,2025,"Jan",19832,110613,25632
"QWE",2025-01-01,2025,"Jan",43630,225967,47868
"QWO",2025-01-01,2025,"Jan",64243,291115,72373
"QWU",2025-01-01,2025,"Jan",20892,156755,27700
"QXU",2025-01-01,2025,"Jan",32643,182649,37990
"QYG",2025-01-01,2025,"Jan",79413,451528,92683
"QE1",2025-02-01,2025,"Feb",41321,254683,55562
"QF7",2025-02-01,2025,"Feb",49569,264050,58402
"QGH",2025-02-01,2025,"Feb",17824,106720,18704
"QH8",2025-02-01,2025,"Feb",24027,200728,42593
"QHG",2025-02-01,2025,"Feb",13879,151217,23761
"QHL",2025-02-01,2025,"Feb",51429,266603,52479
"QHM",2025-02-01,2025,"Feb",99985,457943,112649
"QJ2",2025-02-01,2025,"Feb",24929,167102,28546
"QJG",2025-02-01,2025,"Feb",22516,150474,27097
"QJK",2025-02-01,2025,"Feb",40448,197933,43979
"QJM",2025-02-01,2025,"Feb",11701,83668,13600
"QK1",2025-02-01,2025,"Feb",22455,129787,20341
"QKK",2025-02-01,2025,"Feb",55615,334237,63058
"QKS",2025-02-01,2025,"Feb",43493,245636,47729
"QM7",2025-02-01,2025,"Feb",25905,183387,33612
"QMF",2025-02-01,2025,"Feb",41876,266695,49861
"QMJ",2025-02-01,2025,"Feb",56343,330544,66381
"QMM",2025-02-01,2025,"Feb",23631,167606,29877
"QNC",2025-02-01,2025,"Feb",18890,98148,22401
"QNQ",2025-02-01,2025,"Feb",15283,94815,15535
"QNX",2025-02-01,2025,"Feb",44982,253322,42892
"QOC",2025-02-01,2025,"Feb",15143,98394,12531
"QOP",2025-02-01,2025,"Feb",86590,582653,101195
"QOQ",2025-02-01,2025,"Feb",44021,233702,47993
"QOX",2025-02-01,2025,"Feb",23918,137223,26475
"QPM",2025-02-01,2025,"Feb",14165,87408,18185
"QR1",2025-02-01,2025,"Feb",12947,88118,19670
"QRL",2025-02-01,2025,"Feb",50534,240157,51848
"QRV",2025-02-01,2025,"Feb",55782,317262,58620
"QSL",2025-02-01,2025,"Feb",13238,77716,15291
"QT1",2025-02-01,2025,"Feb",26694,151046,27772
"QT6",2025-02-01,2025,"Feb",11550,55205,13485
"QU9",2025-02-01,2025,"Feb",32474,213862,41812
"QUA",2025-02-01,2025,"Feb",32470,188431,35125
"QUE",2025-02-01,2025,"Feb",29606,180420,32341
"QUY",2025-02-01,2025,"Feb",27597,137329,31070
"QVV",2025-02-01,2025,"Feb",17507,110285,22264
"QWE",2025-02-01,2025,"Feb",38819,227533,45873
"QWO",2025-02-01,2025,"Feb",59504,291089,68783
"QWU",2025-02-01,2025,"Feb",18860,160561,26427
"QXU",2025-02-01,2025,"Feb",29059,183194,40331
"QYG",2025-02-01,2025,"Feb",75729,448932,87489
"QE1",2020-08-01,2020,"Aug",22800,144861,32641
"QF7",2020-08-01,2020,"Aug",27627,135096,33012
"QGH",2020-08-01,2020,"Aug",7390,73176,12200
"QH8",2020-08-01,2020,"Aug",17372,119355,24481
"QHG",2020-08-01,2020,"Aug",12479,80250,18696
"QHL",2020-08-01,2020,"Aug",19028,151489,29165
"QHM",2020-08-01,2020,"Aug",54196,273278,77131
"QJ2",2020-08-01,2020,"Aug",14108,89994,17136
"QJG",2020-08-01,2020,"Aug",11458,93820,15605
"QJK",2020-08-01,2020,"Aug",19984,131390,30123
"QJM",2020-08-01,2020,"Aug",6985,51685,9194
"QK1",2020-08-01,2020,"Aug",13629,90748,16323
"QKK",2020-08-01,2020,"Aug",38815,198381,47534
"QKS",2020-08-01,2020,"Aug",23126,147333,29332
"QM7",2020-08-01,2020,"Aug",17773,103384,27583
"QMF",2020-08-01,2020,"Aug",21557,178429,33804
"QMJ",2020-08-01,2020,"Aug",19379,129522,25195
"QMM",2020-08-01,2020,"Aug",14116,101736,21964
"QNC",2020-08-01,2020,"Aug",10727,59059,12617
"QNQ",2020-08-01,2020,"Aug",7057,45105,9189
"QNX",2020-08-01,2020,"Aug",26990,156581,36110
"QOC",2020-08-01,2020,"Aug",6864,53720,9377
"QOP",2020-08-01,2020,"Aug",49264,374137,69925
"QOQ",2020-08-01,2020,"Aug",27941,159701,34951
"QOX",2020-08-01,2020,"Aug",12575,82534,18115
"QPM",2020-08-01,2020,"Aug",7127,49891,10283
"QR1",2020-08-01,2020,"Aug",6340,66907,11549
"QRL",2020-08-01,2020,"Aug",26662,160858,31532
"QRV",2020-08-01,2020,"Aug",33520,183754,46657
"QSL",2020-08-01,2020,"Aug",5766,42104,7819
"QT1",2020-08-01,2020,"Aug",18207,97382,24532
"QT6",2020-08-01,2020,"Aug",8592,36341,9793
"QU9",2020-08-01,2020,"Aug",19728,155631,26556
"QUA",2020-08-01,2020,"Aug",26240,134608,35034
"QUE",2020-08-01,2020,"Aug",17419,92682,22235
"QUY",2020-08-01,2020,"Aug",15336,100380,20323
"QVV",2020-08-01,2020,"Aug",10809,73356,14278
"QWE",2020-08-01,2020,"Aug",24566,136439,32003
"QWO",2020-08-01,2020,"Aug",28697,170152,38343
"QWU",2020-08-01,2020,"Aug",10905,74360,12965
"QXU",2020-08-01,2020,"Aug",18352,86248,25252
"QYG",2020-08-01,2020,"Aug",45890,253351,57819
"QE1",2021-01-01,2021,"Jan",31404,172963,39389
"QF7",2021-01-01,2021,"Jan",37509,142114,36906
"QGH",2021-01-01,2021,"Jan",7940,75843,11841
"QH8",2021-01-01,2021,"Jan",20078,115509,24772
"QHG",2021-01-01,2021,"Jan",13449,86083,20056
"QHL",2021-01-01,2021,"Jan",18254,193710,34567
"QHM",2021-01-01,2021,"Jan",64840,298719,80136
"QJ2",2021-01-01,2021,"Jan",16806,102230,17799
"QJG",2021-01-01,2021,"Jan",12514,93463,15230
"QJK",2021-01-01,2021,"Jan",22632,159325,28740
"QJM",2021-01-01,2021,"Jan",10178,48246,7528
"QK1",2021-01-01,2021,"Jan",13655,103689,17957
"QKK",2021-01-01,2021,"Jan",36170,200230,47902
"QKS",2021-01-01,2021,"Jan",22288,157780,29159
"QM7",2021-01-01,2021,"Jan",19516,104315,26555
"QMF",2021-01-01,2021,"Jan",24306,184780,33091
"QMJ",2021-01-01,2021,"Jan",23081,129449,27209
"QMM",2021-01-01,2021,"Jan",12964,111585,19499
"QNC",2021-01-01,2021,"Jan",14162,68784,16229
