"nhs_trust22_code","date","discharged_by_1700","discharged_between_1701_2359","discharged_total"
"RD1",2022-12-03,90,43,133
"RD1",2022-12-04,64,23,87
"RD1",2022-12-05,38,21,59
"RD1",2022-12-06,72,54,126
"RD1",2022-12-07,58,60,118
"RD1",2022-12-08,74,46,120
"RD1",2022-12-09,64,48,112
"RD1",2022-12-10,72,40,112
"RD1",2022-12-11,31,20,51
"RD1",2022-12-12,31,9,40
"RD1",2022-12-13,61,39,100
"RD1",2022-12-14,74,51,125
"RD1",2022-12-15,64,44,108
"RD1",2022-12-16,80,38,118
"RD1",2022-12-17,53,24,77
"RD1",2022-12-18,42,15,57
"RD1",2022-12-19,47,12,59
"RD1",2022-12-20,64,53,117
"RD1",2022-12-21,69,41,110
"RD1",2022-12-22,91,56,147
"RD1",2022-12-23,70,46,116
"RD1",2022-12-24,77,48,125
"RD1",2022-12-25,47,20,67
"RD1",2022-12-26,17,13,30
"RD1",2022-12-27,29,17,46
"RD1",2022-12-28,53,19,72
"RD1",2022-12-29,47,38,85
"RD1",2022-12-30,75,37,112
"RD1",2022-12-31,82,49,131
"R0D",2022-12-01,73,33,106
"R0D",2022-12-02,76,47,123
"R0D",2022-12-03,44,11,55
"R0D",2022-12-04,21,24,45
"R0D",2022-12-05,48,42,90
"R0D",2022-12-06,82,27,109
"R0D",2022-12-07,62,27,89
"R0D",2022-12-08,92,31,123
"R0D",2022-12-09,71,40,111
"R0D",2022-12-10,36,20,56
"R0D",2022-12-11,29,16,45
"R0D",2022-12-12,58,35,93
"R0D",2022-12-13,77,31,108
"R0D",2022-12-14,80,26,106
"R0D",2022-12-15,62,26,88
"R0D",2022-12-16,68,38,106
"R0D",2022-12-17,42,20,62
"R0D",2022-12-18,26,16,42
"R0D",2022-12-19,54,17,71
"R0D",2022-12-20,62,29,91
"R0D",2022-12-21,85,39,124
"R0D",2022-12-22,80,36,116
"R0D",2022-12-23,85,53,138
"R0D",2022-12-24,57,36,93
"R0D",2022-12-25,35,10,45
"R0D",2022-12-26,17,20,37
"R0D",2022-12-27,32,14,46
"R0D",2022-12-28,52,24,76
"R0D",2022-12-29,55,19,74
"R0D",2022-12-30,80,40,120
"R0D",2022-12-31,35,29,64
"REF",2022-12-01,58,56,114
"REF",2022-12-02,66,54,120
"REF",2022-12-03,51,16,67
"REF",2022-12-04,25,13,38
"REF",2022-12-05,48,34,82
"REF",2022-12-06,64,42,106
"REF",2022-12-07,64,38,102
"REF",2022-12-08,59,36,95
"REF",2022-12-09,69,59,128
"REF",2022-12-10,57,20,77
"REF",2022-12-11,22,20,42
"REF",2022-12-12,34,57,91
"REF",2022-12-13,43,55,98
"REF",2022-12-14,49,38,87
"REF",2022-12-15,49,45,94
"REF",2022-12-16,58,51,109
"REF",2022-12-17,34,23,57
"REF",2022-12-18,31,18,49
"REF",2022-12-19,46,41,87
"REF",2022-12-20,51,53,104
"REF",2022-12-21,51,25,76
"REF",2022-12-22,48,46,94
"REF",2022-12-23,54,63,117
"REF",2022-12-24,66,35,101
"REF",2022-12-25,21,7,28
"REF",2022-12-26,26,16,42
"REF",2022-12-27,30,19,49
"REF",2022-12-28,39,40,79
"REF",2022-12-29,50,37,87
"REF",2022-12-30,54,39,93
"REF",2022-12-31,29,31,60
"RH8",2022-12-01,89,50,139
"RH8",2022-12-02,97,46,143
"RH8",2022-12-03,50,15,65
"RH8",2022-12-04,40,19,59
"RH8",2022-12-05,61,40,101
"RH8",2022-12-06,94,46,140
"RH8",2022-12-07,88,31,119
"RH8",2022-12-08,85,38,123
"RH8",2022-12-09,90,45,135
"RH8",2022-12-10,51,26,77
"RH8",2022-12-11,41,14,55
"RH8",2022-12-12,62,31,93
"RH8",2022-12-13,68,34,102
"RH8",2022-12-14,77,33,110
"RH8",2022-12-15,65,40,105
"RH8",2022-12-16,78,32,110
"RH8",2022-12-17,40,34,74
"RH8",2022-12-18,48,6,54
"RH8",2022-12-19,66,42,108
"RH8",2022-12-20,69,37,106
"RH8",2022-12-21,60,41,101
"RH8",2022-12-22,75,51,126
"RH8",2022-12-23,105,61,166
"RH8",2022-12-24,60,34,94
"RH8",2022-12-25,26,5,31
"RH8",2022-12-26,31,10,41
"RH8",2022-12-27,47,15,62
"RH8",2022-12-28,47,41,88
"RH8",2022-12-29,92,33,125
"RH8",2022-12-30,96,42,138
"RH8",2022-12-31,53,22,75
"RK9",2022-12-01,66,64,130
"RK9",2022-12-02,82,70,152
"RK9",2022-12-03,45,44,89
"RK9",2022-12-04,49,27,76
"RK9",2022-12-05,48,42,90
"RK9",2022-12-06,81,47,128
"RK9",2022-12-07,82,46,128
"RK9",2022-12-08,65,45,110
"RK9",2022-12-09,69,58,127
"RK9",2022-12-10,49,34,83
"RK9",2022-12-11,42,22,64
"RK9",2022-12-12,49,49,98
"RK9",2022-12-13,61,51,112
"RK9",2022-12-14,55,53,108
"RK9",2022-12-15,83,34,117
"RK9",2022-12-16,71,47,118
"RK9",2022-12-17,28,45,73
"RK9",2022-12-18,33,27,60
"RK9",2022-12-19,33,27,60
"RK9",2022-12-20,63,59,122
"RK9",2022-12-21,74,44,118
"RK9",2022-12-22,65,48,113
"RK9",2022-12-23,70,50,120
"RK9",2022-12-24,71,80,151
"RK9",2022-12-25,61,46,107
"RK9",2022-12-26,36,20,56
"RK9",2022-12-27,27,28,55
"RK9",2022-12-28,35,23,58
"RK9",2022-12-29,45,48,93
"RK9",2022-12-30,66,56,122
"RK9",2022-12-31,67,68,135
"RN3",2022-12-01,64,44,108
"RN3",2022-12-02,66,53,119
"RN3",2022-12-03,50,27,77
"RN3",2022-12-04,43,9,52
"RN3",2022-12-05,40,40,80
"RN3",2022-12-06,50,35,85
"RN3",2022-12-07,53,37,90
"RN3",2022-12-08,66,39,105
"RN3",2022-12-09,68,51,119
"RN3",2022-12-10,38,15,53
"RN3",2022-12-11,33,13,46
"RN3",2022-12-12,45,46,91
"RN3",2022-12-13,61,31,92
"RN3",2022-12-14,59,44,103
"RN3",2022-12-15,56,33,89
"RN3",2022-12-16,54,49,103
"RN3",2022-12-17,29,22,51
"RN3",2022-12-18,26,11,37
"RN3",2022-12-19,26,26,52
"RN3",2022-12-20,70,36,106
"RN3",2022-12-21,72,40,112
"RN3",2022-12-22,65,38,103
"RN3",2022-12-23,76,65,141
"RN3",2022-12-24,59,16,75
"RN3",2022-12-25,20,10,30
"RN3",2022-12-26,26,26,52
"RN3",2022-12-27,31,16,47
"RN3",2022-12-28,44,48,92
"RN3",2022-12-29,56,41,97
"RN3",2022-12-30,83,65,148
"RN3",2022-12-31,41,27,68
"RNZ",2022-12-01,27,16,43
"RNZ",2022-12-02,37,20,57
"RNZ",2022-12-03,29,16,45
"RNZ",2022-12-04,17,1,18
"RNZ",2022-12-05,25,9,34
"RNZ",2022-12-06,34,15,49
"RNZ",2022-12-07,25,18,43
"RNZ",2022-12-08,24,14,38
"RNZ",2022-12-09,27,10,37
"RNZ",2022-12-10,20,12,32
"RNZ",2022-12-11,13,3,16
"RNZ",2022-12-12,27,9,36
"RNZ",2022-12-13,22,14,36
"RNZ",2022-12-14,30,29,59
"RNZ",2022-12-15,24,12,36
"RNZ",2022-12-16,35,20,55
"RNZ",2022-12-17,21,10,31
"RNZ",2022-12-18,19,3,22
"RNZ",2022-12-19,27,14,41
"RNZ",2022-12-20,32,14,46
"RNZ",2022-12-21,24,26,50
"RNZ",2022-12-22,33,9,42
"RNZ",2022-12-23,40,11,51
"RNZ",2022-12-24,26,9,35
"RNZ",2022-12-25,13,5,18
"RNZ",2022-12-26,13,4,17
"RNZ",2022-12-27,12,5,17
"RNZ",2022-12-28,20,8,28
"RNZ",2022-12-29,23,17,40
"RNZ",2022-12-30,29,16,45
"RNZ",2022-12-31,18,7,25
"RTE",2022-12-01,53,41,94
"RTE",2022-12-02,55,24,79
"RTE",2022-12-03,38,17,55
"RTE",2022-12-04,33,6,39
"RTE",2022-12-05,35,30,65
"RTE",2022-12-06,46,10,56
"RTE",2022-12-07,53,26,79
"RTE",2022-12-08,42,15,57
"RTE",2022-12-09,54,24,78
"RTE",2022-12-10,40,16,56
"RTE",2022-12-11,22,7,29
"RTE",2022-12-12,51,21,72
"RTE",2022-12-13,50,17,67
"RTE",2022-12-14,49,18,67
"RTE",2022-12-15,56,31,87
"RTE",2022-12-16,0,0,0
"RTE",2022-12-17,34,15,49
"RTE",2022-12-18,17,9,26
"RTE",2022-12-19,41,21,62
"RTE",2022-12-20,59,20,79
"RTE",2022-12-21,55,30,85
"RTE",2022-12-22,59,52,111
"RTE",2022-12-23,51,44,95
"RTE",2022-12-24,60,23,83
"RTE",2022-12-25,29,6,35
"RTE",2022-12-26,25,11,36
"RTE",2022-12-27,30,8,38
"RTE",2022-12-28,36,27,63
"RTE",2022-12-29,39,25,64
"RTE",2022-12-30,51,28,79
"RTE",2022-12-31,33,15,48
"RVJ",2022-12-01,27,66,93
"RVJ",2022-12-02,35,66,101
"RVJ",2022-12-03,21,50,71
"RVJ",2022-12-04,11,36,47
"RVJ",2022-12-05,39,53,92
"RVJ",2022-12-06,31,63,94
"RVJ",2022-12-07,45,62,107
"RVJ",2022-12-08,52,70,122
"RVJ",2022-12-09,61,65,126
"RVJ",2022-12-10,15,32,47
"RVJ",2022-12-11,24,39,63
"RVJ",2022-12-12,37,52,89
"RVJ",2022-12-13,35,64,99
"RVJ",2022-12-14,48,47,95
"RVJ",2022-12-15,50,58,108
"RVJ",2022-12-16,50,57,107
"RVJ",2022-12-17,21,41,62
"RVJ",2022-12-18,13,36,49
"RVJ",2022-12-19,49,69,118
"RVJ",2022-12-20,45,57,102
"RVJ",2022-12-21,30,75,105
"RVJ",2022-12-22,47,64,111
"RVJ",2022-12-23,51,112,163
"RVJ",2022-12-24,39,56,95
"RVJ",2022-12-25,7,54,61
"RVJ",2022-12-26,8,21,29
"RVJ",2022-12-27,27,26,53
"RVJ",2022-12-28,35,35,70
"RVJ",2022-12-29,40,66,106
"RVJ",2022-12-30,70,67,137
"RVJ",2022-12-31,12,49,61
"RAJ",2023-01-01,157,13,170
"RAJ",2023-01-02,142,9,151
"RAJ",2023-01-03,173,13,186
"RAJ",2023-01-04,248,22,270
"RAJ",2023-01-05,247,18,265
"RAJ",2023-01-06,225,20,245
"RAJ",2023-01-07,148,11,159
"RAJ",2023-01-08,162,13,175
"RAJ",2023-01-09,222,18,240
"RAJ",2023-01-10,248,21,269
"RAJ",2023-01-11,241,22,263
"RAJ",2023-01-12,265,19,284
"RAJ",2023-01-13,271,17,288
"RAJ",2023-01-14,158,9,167
"RAJ",2023-01-15,138,10,148
"RAJ",2023-01-16,189,13,202
"RAJ",2023-01-17,237,21,258
"RAJ",2023-01-18,252,19,271
"RAJ",2023-01-19,246,16,262
"RAJ",2023-01-20,224,18,242
"RAJ",2023-01-21,192,17,209
"RAJ",2023-01-22,124,14,138
"RAJ",2023-01-23,193,15,208
"RAJ",2023-01-24,234,18,252
"RAJ",2023-01-25,247,22,269
"RAJ",2023-01-26,252,17,269
"RAJ",2023-01-27,261,17,278
"RAJ",2023-01-28,165,10,175
"RAJ",2023-01-29,134,5,139
"RAJ",2023-01-30,192,15,207
"RAJ",2023-01-31,242,23,265
"RC9",2023-01-01,30,12,42
"RC9",2023-01-02,31,23,54
"RC9",2023-01-03,71,43,114
"RC9",2023-01-04,89,41,130
"RC9",2023-01-05,83,41,124
"RC9",2023-01-06,111,32,143
"RC9",2023-01-07,12,31,43
"RC9",2023-01-08,53,23,76
"RC9",2023-01-09,75,31,106
"RC9",2023-01-10,93,35,128
"RC9",2023-01-11,90,32,122
"RC9",2023-01-12,85,47,132
"RC9",2023-01-13,90,32,122
"RC9",2023-01-14,50,20,70
"RC9",2023-01-15,45,25,70
"RC9",2023-01-16,61,30,91
"RC9",2023-01-17,102,28,130
"RC9",2023-01-18,70,44,114
"RC9",2023-01-19,85,40,125
"RC9",2023-01-20,75,40,115
"RC9",2023-01-21,51,36,87
"RC9",2023-01-22,56,20,76
"RC9",2023-01-23,67,26,93
"RC9",2023-01-24,83,38,121
"RC9",2023-01-25,81,37,118
"RC9",2023-01-26,76,50,126
"RC9",2023-01-27,91,37,128
"RC9",2023-01-28,59,24,83
"RC9",2023-01-29,36,15,51
"RC9",2023-01-30,88,37,125
"RC9",2023-01-31,89,37,126
"RCX",2023-01-01,14,15,29
"RCX",2023-01-02,18,12,30
"RCX",2023-01-03,19,14,33
"RCX",2023-01-04,24,20,44
"RCX",2023-01-05,43,26,69
"RCX",2023-01-06,49,37,86
"RCX",2023-01-07,12,15,27
"RCX",2023-01-08,14,15,29
"RCX",2023-01-09,34,10,44
"RCX",2023-01-10,47,32,79
"RCX",2023-01-11,43,27,70
"RCX",2023-01-12,35,36,71
"RCX",2023-01-13,42,37,79
"RCX",2023-01-14,26,17,43
"RCX",2023-01-15,26,16,42
"RCX",2023-01-16,38,24,62
"RCX",2023-01-17,57,25,82
"RCX",2023-01-18,55,29,84
"RCX",2023-01-19,35,36,71
"RCX",2023-01-20,49,33,82
"RCX",2023-01-21,22,13,35
"RCX",2023-01-22,33,13,46
"RCX",2023-01-23,30,29,59
"RCX",2023-01-24,57,30,87
"RCX",2023-01-25,41,25,66
"RCX",2023-01-26,30,31,61
"RCX",2023-01-27,43,32,75
"RCX",2023-01-28,30,20,50
"RCX",2023-01-29,28,18,46
"RCX",2023-01-30,35,33,68
"RCX",2023-01-31,56,25,81
"RD8",2023-01-01,22,10,32
"RD8",2023-01-02,14,21,35
"RD8",2023-01-03,51,27,78
"RD8",2023-01-04,41,15,56
"RD8",2023-01-05,62,17,79
"RD8",2023-01-06,50,16,66
"RD8",2023-01-07,41,9,50
"RD8",2023-01-08,9,12,21
"RD8",2023-01-09,42,22,64
"RD8",2023-01-10,50,19,69
"RD8",2023-01-11,32,63,95
"RD8",2023-01-12,39,40,79
"RD8",2023-01-13,50,29,79
"RD8",2023-01-14,30,7,37
"RD8",2023-01-15,23,11,34
"RD8",2023-01-16,45,19,64
"RD8",2023-01-17,43,20,63
"RD8",2023-01-18,55,12,67
"RD8",2023-01-19,61,32,93
"RD8",2023-01-20,30,27,57
"RD8",2023-01-21,33,1,34
"RD8",2023-01-22,25,7,32
"RD8",2023-01-23,33,30,63
"RD8",2023-01-24,51,23,74
"RD8",2023-01-25,59,8,67
"RD8",2023-01-26,42,15,57
"RD8",2023-01-27,43,7,50
"RD8",2023-01-28,16,25,41
"RD8",2023-01-29,18,11,29
"RD8",2023-01-30,45,30,75
"RD8",2023-01-31,52,22,74
"RDE",2023-01-01,40,26,66
"RDE",2023-01-02,80,53,133
"RDE",2023-01-03,67,56,123
"RDE",2023-01-04,93,61,154
"RDE",2023-01-05,105,44,149
"RDE",2023-01-06,100,46,146
"RDE",2023-01-07,74,21,95
"RDE",2023-01-08,55,25,80
"RDE",2023-01-09,84,55,139
"RDE",2023-01-10,98,54,152
"RDE",2023-01-11,103,60,163
"RDE",2023-01-12,127,59,186
"RDE",2023-01-13,116,41,157
"RDE",2023-01-14,50,40,90
"RDE",2023-01-15,48,31,79
"RDE",2023-01-16,97,59,156
"RDE",2023-01-17,112,63,175
"RDE",2023-01-18,98,37,135
"RDE",2023-01-19,94,40,134
"RDE",2023-01-20,107,55,162
"RDE",2023-01-21,100,31,131
"RDE",2023-01-22,39,16,55
"RDE",2023-01-23,80,54,134
"RDE",2023-01-24,99,52,151
"RDE",2023-01-25,93,56,149
"RDE",2023-01-26,112,62,174
"RDE",2023-01-27,110,69,179
"RDE",2023-01-28,80,48,128
"RDE",2023-01-29,48,19,67
"RDE",2023-01-30,76,63,139
"RDE",2023-01-31,95,60,155
"RGN",2023-01-01,44,15,59
"RGN",2023-01-02,33,20,53
"RGN",2023-01-03,31,23,54
"RGN",2023-01-04,52,48,100
"RGN",2023-01-05,57,41,98
"RGN",2023-01-06,70,61,131
"RGN",2023-01-07,66,53,119
"RGN",2023-01-08,40,22,62
"RGN",2023-01-09,34,18,52
"RGN",2023-01-10,58,41,99
"RGN",2023-01-11,57,36,93
"RGN",2023-01-12,81,37,118
"RGN",2023-01-13,79,43,122
"RGN",2023-01-14,67,44,111
"RGN",2023-01-15,37,25,62
"RGN",2023-01-16,22,15,37
"RGN",2023-01-17,64,46,110
"RGN",2023-01-18,66,33,99
"RGN",2023-01-19,61,59,120
"RGN",2023-01-20,74,29,103
"RGN",2023-01-21,62,48,110
"RGN",2023-01-22,41,30,71
"RGN",2023-01-23,43,12,55
"RGN",2023-01-24,53,35,88
"RGN",2023-01-25,65,41,106
"RGN",2023-01-26,65,43,108
"RGN",2023-01-27,60,38,98
"RGN",2023-01-28,66,54,120
"RGN",2023-01-29,47,20,67
"RGN",2023-01-30,32,19,51
"RGN",2023-01-31,52,36,88
"RGP",2023-01-01,25,5,30
"RGP",2023-01-02,16,13,29
"RGP",2023-01-03,20,22,42
"RGP",2023-01-04,27,23,50
"RGP",2023-01-05,28,33,61
"RGP",2023-01-06,37,13,50
"RGP",2023-01-07,24,3,27
"RGP",2023-01-08,29,4,33
"RGP",2023-01-09,29,13,42
"RGP",2023-01-10,39,14,53
"RGP",2023-01-11,33,5,38
"RGP",2023-01-12,38,11,49
"RGP",2023-01-13,41,13,54
"RGP",2023-01-14,31,0,31
"RGP",2023-01-15,30,0,30
"RGP",2023-01-16,32,12,44
"RGP",2023-01-17,30,6,36
"RGP",2023-01-18,33,17,50
"RGP",2023-01-19,30,12,42
"RGP",2023-01-20,39,15,54
"RGP",2023-01-21,29,5,34
"RGP",2023-01-22,14,4,18
"RGP",2023-01-23,34,9,43
"RGP",2023-01-24,39,18,57
"RGP",2023-01-25,32,20,52
"RGP",2023-01-26,22,17,39
"RGP",2023-01-27,48,17,65
"RGP",2023-01-28,26,9,35
"RGP",2023-01-29,16,6,22
"RGP",2023-01-30,26,17,43
"RGP",2023-01-31,14,26,40
"RGR",2023-01-01,17,9,26
"RGR",2023-01-02,24,9,33
"RGR",2023-01-03,27,29,56
"RGR",2023-01-04,45,26,71
"RGR",2023-01-05,38,23,61
"RGR",2023-01-06,36,27,63
"RGR",2023-01-07,20,12,32
"RGR",2023-01-08,11,9,20
"RGR",2023-01-09,29,29,58
"RGR",2023-01-10,34,23,57
"RGR",2023-01-11,35,22,57
"RGR",2023-01-12,37,35,72
"RGR",2023-01-13,46,24,70
"RGR",2023-01-14,26,10,36
"RGR",2023-01-15,31,10,41
"RGR",2023-01-16,22,23,45
"RGR",2023-01-17,40,30,70
"RGR",2023-01-18,39,21,60
"RGR",2023-01-19,32,24,56
"RGR",2023-01-20,31,18,49
"RGR",2023-01-21,22,16,38
"RGR",2023-01-22,19,12,31
"RGR",2023-01-23,38,17,55
"RGR",2023-01-24,42,29,71
"RGR",2023-01-25,35,17,52
"RGR",2023-01-26,34,28,62
"RGR",2023-01-27,44,31,75
"RGR",2023-01-28,24,13,37
"RGR",2023-01-29,18,6,24
"RGR",2023-01-30,31,29,60
"RGR",2023-01-31,33,27,60
"RGT",2023-01-01,34,24,58
"RGT",2023-01-02,40,19,59
"RGT",2023-01-03,40,41,81
"RGT",2023-01-04,53,48,101
"RGT",2023-01-05,71,47,118
"RGT",2023-01-06,80,43,123
"RGT",2023-01-07,46,43,89
"RGT",2023-01-08,26,24,50
"RGT",2023-01-09,45,50,95
"RGT",2023-01-10,45,48,93
"RGT",2023-01-11,68,46,114
"RGT",2023-01-12,53,48,101
"RGT",2023-01-13,52,55,107
"RGT",2023-01-14,50,27,77
"RGT",2023-01-15,35,17,52
"RGT",2023-01-16,46,36,82
"RGT",2023-01-17,51,34,85
"RGT",2023-01-18,57,40,97
"RGT",2023-01-19,51,51,102
"RGT",2023-01-20,61,57,118
"RGT",2023-01-21,39,42,81
"RGT",2023-01-22,33,16,49
"RGT",2023-01-23,37,54,91
"RGT",2023-01-24,66,54,120
"RGT",2023-01-25,59,60,119
"RGT",2023-01-26,65,35,100
"RGT",2023-01-27,69,60,129
"RGT",2023-01-28,45,34,79
"RGT",2023-01-29,26,22,48
"RGT",2023-01-30,60,47,107
"RGT",2023-01-31,56,37,93
"RM1",2023-01-01,69,41,110
"RM1",2023-01-02,51,20,71
"RM1",2023-01-03,49,26,75
"RM1",2023-01-04,74,52,126
"RM1",2023-01-05,98,51,149
"RM1",2023-01-06,110,50,160
"RM1",2023-01-07,98,59,157
"RM1",2023-01-08,72,41,113
"RM1",2023-01-09,56,22,78
"RM1",2023-01-10,72,63,135
"RM1",2023-01-11,102,41,143
"RM1",2023-01-12,78,71,149
"RM1",2023-01-13,103,45,148
"RM1",2023-01-14,97,47,144
"RM1",2023-01-15,69,31,100
"RM1",2023-01-16,38,33,71
"RM1",2023-01-17,87,57,144
"RM1",2023-01-18,97,55,152
"RM1",2023-01-19,103,43,146
"RM1",2023-01-20,89,42,131
"RM1",2023-01-21,79,53,132
"RM1",2023-01-22,74,26,100
"RM1",2023-01-23,64,27,91
"RM1",2023-01-24,86,62,148
"RM1",2023-01-25,79,66,145
"RM1",2023-01-26,85,42,127
"RM1",2023-01-27,83,62,145
"RM1",2023-01-28,84,58,142
"RM1",2023-01-29,64,42,106
"RM1",2023-01-30,54,21,75
"RM1",2023-01-31,78,61,139
"RQW",2023-01-01,14,7,21
"RQW",2023-01-02,19,9,28
"RQW",2023-01-03,14,11,25
"RQW",2023-01-04,31,16,47
"RQW",2023-01-05,21,13,34
"RQW",2023-01-06,41,22,63
"RQW",2023-01-07,18,7,25
"RQW",2023-01-08,6,4,10
"RQW",2023-01-09,24,15,39
"RQW",2023-01-10,34,16,50
"RQW",2023-01-11,30,18,48
"RQW",2023-01-12,28,22,50
"RQW",2023-01-13,2,0,2
"RQW",2023-01-14,28,6,34
"RQW",2023-01-15,17,3,20
"RQW",2023-01-16,22,11,33
"RQW",2023-01-17,38,21,59
"RQW",2023-01-18,28,14,42
"RQW",2023-01-19,28,14,42
"RQW",2023-01-20,28,14,42
"RQW",2023-01-21,28,15,43
"RQW",2023-01-22,21,8,29
"RQW",2023-01-23,23,25,48
"RQW",2023-01-24,21,8,29
"RQW",2023-01-25,45,19,64
"RQW",2023-01-26,14,17,31
"RQW",2023-01-27,34,18,52
"RQW",2023-01-28,16,5,21
"RQW",2023-01-29,14,3,17
"RQW",2023-01-30,34,15,49
"RQW",2023-01-31,40,23,63
"RWG",2023-01-01,18,15,33
"RWG",2023-01-02,18,17,35
"RWG",2023-01-03,25,27,52
"RWG",2023-01-04,40,42,82
"RWG",2023-01-05,41,37,78
"RWG",2023-01-06,45,45,90
"RWG",2023-01-07,38,25,63
"RWG",2023-01-08,22,8,30
"RWG",2023-01-09,43,37,80
"RWG",2023-01-10,30,33,63
"RWG",2023-01-11,52,36,88
"RWG",2023-01-12,53,26,79
"RWG",2023-01-13,58,57,115
"RWG",2023-01-14,32,19,51
"RWG",2023-01-15,26,15,41
"RWG",2023-01-16,39,36,75
"RWG",2023-01-17,54,35,89
"RWG",2023-01-18,55,37,92
"RWG",2023-01-19,37,22,59
"RWG",2023-01-20,47,44,91
"RWG",2023-01-21,29,27,56
"RWG",2023-01-22,24,14,38
"RWG",2023-01-23,44,33,77
"RWG",2023-01-24,49,39,88
"RWG",2023-01-25,48,31,79
"RWG",2023-01-26,46,37,83
"RWG",2023-01-27,57,38,95
"RWG",2023-01-28,39,19,58
"RWG",2023-01-29,36,10,46
"RWG",2023-01-30,38,38,76
"RWG",2023-01-31,44,44,88
"RWH",2023-01-01,17,15,32
"RWH",2023-01-02,25,33,58
"RWH",2023-01-03,37,29,66
"RWH",2023-01-04,60,34,94
"RWH",2023-01-05,55,26,81
"RWH",2023-01-06,62,44,106
"RWH",2023-01-07,33,18,51
"RWH",2023-01-08,31,9,40
"RWH",2023-01-09,34,46,80
"RWH",2023-01-10,59,26,85
"RWH",2023-01-11,50,38,88
"RWH",2023-01-12,34,39,73
"RWH",2023-01-13,49,45,94
"RWH",2023-01-14,37,21,58
"RWH",2023-01-15,32,21,53
"RWH",2023-01-16,31,26,57
"RWH",2023-01-17,42,32,74
"RWH",2023-01-18,54,41,95
"RWH",2023-01-19,53,36,89
"RWH",2023-01-20,45,37,82
"RWH",2023-01-21,32,26,58
"RWH",2023-01-22,25,17,42
"RWH",2023-01-23,45,36,81
"RWH",2023-01-24,47,28,75
"RWH",2023-01-25,44,31,75
"RWH",2023-01-26,58,30,88
"RWH",2023-01-27,54,42,96
"RWH",2023-01-28,41,27,68
"RWH",2023-01-29,24,20,44
"RWH",2023-01-30,27,21,48
"RWH",2023-01-31,53,33,86
"R1H",2023-01-01,7,85,92
"R1H",2023-01-02,56,45,101
"R1H",2023-01-03,78,70,148
"R1H",2023-01-04,83,92,175
"R1H",2023-01-05,100,97,197
"R1H",2023-01-06,94,113,207
"R1H",2023-01-07,90,46,136
"R1H",2023-01-08,67,47,114
"R1H",2023-01-09,59,66,125
"R1H",2023-01-10,89,91,180
"R1H",2023-01-11,95,101,196
"R1H",2023-01-12,106,92,198
"R1H",2023-01-13,117,107,224
"R1H",2023-01-14,68,57,125
"R1H",2023-01-15,56,41,97
"R1H",2023-01-16,75,71,146
"R1H",2023-01-17,94,79,173
"R1H",2023-01-18,98,89,187
"R1H",2023-01-19,112,105,217
"R1H",2023-01-20,101,86,187
"R1H",2023-01-21,102,63,165
"R1H",2023-01-22,54,41,95
"R1H",2023-01-23,66,68,134
"R1H",2023-01-24,101,99,200
"R1H",2023-01-25,104,98,202
"R1H",2023-01-26,110,102,212
"R1H",2023-01-27,121,102,223
"R1H",2023-01-28,89,71,160
"R1H",2023-01-29,66,49,115
"R1H",2023-01-30,60,76,136
"R1H",2023-01-31,97,90,187
"R1K",2023-01-01,44,24,68
"R1K",2023-01-02,37,34,71
"R1K",2023-01-03,41,10,51
"R1K",2023-01-04,51,39,90
"R1K",2023-01-05,68,48,116
"R1K",2023-01-06,73,61,134
"R1K",2023-01-07,64,76,140
"R1K",2023-01-08,50,18,68
"R1K",2023-01-09,28,14,42
"R1K",2023-01-10,61,42,103
"R1K",2023-01-11,63,50,113
"R1K",2023-01-12,78,52,130
"R1K",2023-01-13,72,39,111
"R1K",2023-01-14,88,61,149
"R1K",2023-01-15,44,20,64
"R1K",2023-01-16,37,16,53
"R1K",2023-01-17,48,41,89
"R1K",2023-01-18,49,56,105
"R1K",2023-01-19,56,40,96
"R1K",2023-01-20,56,51,107
"R1K",2023-01-21,76,57,133
"R1K",2023-01-22,55,28,83
"R1K",2023-01-23,34,11,45
"R1K",2023-01-24,46,37,83
"R1K",2023-01-25,49,47,96
"R1K",2023-01-26,68,47,115
"R1K",2023-01-27,58,30,88
"R1K",2023-01-28,76,54,130
"R1K",2023-01-29,49,25,74
"R1K",2023-01-30,45,12,57
"R1K",2023-01-31,59,39,98
"RAL",2023-01-01,46,54,100
"RAL",2023-01-02,39,27,66
"RAL",2023-01-03,29,34,63
"RAL",2023-01-04,23,46,69
"RAL",2023-01-05,33,57,90
"RAL",2023-01-06,57,48,105
"RAL",2023-01-07,54,50,104
"RAL",2023-01-08,46,54,100
"RAL",2023-01-09,42,27,69
"RAL",2023-01-10,33,50,83
"RAL",2023-01-11,65,39,104
"RAL",2023-01-12,77,45,122
"RAL",2023-01-13,54,45,99
"RAL",2023-01-14,63,72,135
"RAL",2023-01-15,50,42,92
"RAL",2023-01-16,52,51,103
"RAL",2023-01-17,41,42,83
"RAL",2023-01-18,61,56,117
"RAL",2023-01-19,64,57,121
"RAL",2023-01-20,47,54,101
"RAL",2023-01-21,62,70,132
"RAL",2023-01-22,43,41,84
"RAL",2023-01-23,37,37,74
"RAL",2023-01-24,36,34,70
"RAL",2023-01-25,62,47,109
"RAL",2023-01-26,76,54,130
"RAL",2023-01-27,75,57,132
"RAL",2023-01-28,70,57,127
"RAL",2023-01-29,46,39,85
"RAL",2023-01-30,43,35,78
